date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:26:38	1000/1000	---MCZ	200	added ('OK')	text/javascript	etag:W/%2266163b61-3e8%22	https://websitedemos.net/digital-agency-02/wp-includes/js/dist/escape-html.min.js?ver=6561a406d2d232a6fbd2	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-includes/js/dist/escape-html.min3a9d.js	(from https://websitedemos.net/digital-agency-02/?customize=template)
21:26:39	11968/11968	---MCZ	200	added ('OK')	text/javascript	etag:W/%22680730a0-2ec0%22	https://websitedemos.net/digital-agency-02/wp-includes/js/dist/element.min.js?ver=a4eeeadd23c0d7ab1d2d	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-includes/js/dist/element.minfa0f.js	(from https://websitedemos.net/digital-agency-02/?customize=template)
21:26:39	26562/26562	---MCZ	200	added ('OK')	text/javascript	etag:W/%2268a6bc3e-67c2%22	https://websitedemos.net/digital-agency-02/wp-content/plugins/astra-sites-server/admin/showcase-cta/switcher/dist/main.js?ver=6aa7bff7ae92912fbd6e	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/plugins/astra-sites-server/admin/showcase-cta/switcher/dist/main150d.js	(from https://websitedemos.net/digital-agency-02/?customize=template)
21:26:39	18905/18905	---MCZ	200	added ('OK')	text/javascript	etag:W/%22680730a0-49d9%22	https://websitedemos.net/digital-agency-02/wp-includes/js/underscore.min.js?ver=1.13.7	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-includes/js/underscore.min3ab8.js	(from https://websitedemos.net/digital-agency-02/?customize=template)
21:26:39	1426/1426	---MCZ	200	added ('OK')	text/javascript	etag:W/%226364ec0a-592%22	https://websitedemos.net/digital-agency-02/wp-includes/js/wp-util.min.js?ver=6.8.2	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-includes/js/wp-util.min6c2d.js	(from https://websitedemos.net/digital-agency-02/?customize=template)
21:26:39	48635/48635	---MCZ	200	added ('OK')	text/javascript	etag:W/%2268ad6c87-bdfb%22	https://websitedemos.net/digital-agency-02/wp-content/plugins/wpforms-lite/assets/js/frontend/wpforms.min.js?ver=1.9.7.3	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/plugins/wpforms-lite/assets/js/frontend/wpforms.mine4b2.js	(from https://websitedemos.net/digital-agency-02/?customize=template)
21:26:40	1485/1485	---MCZ	200	added ('OK')	text/javascript	etag:W/%2268ad6c87-5cd%22	https://websitedemos.net/digital-agency-02/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min.js?ver=1.9.7.3	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.mine4b2.js	(from https://websitedemos.net/digital-agency-02/?customize=template)
21:26:40	25308/25308	---MCZ	200	added ('OK')	text/javascript	etag:W/%2268ad6c87-62dc%22	https://websitedemos.net/digital-agency-02/wp-content/plugins/wpforms-lite/assets/lib/jquery.validate.min.js?ver=1.21.0	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/plugins/wpforms-lite/assets/lib/jquery.validate.min3c17.js	(from https://websitedemos.net/digital-agency-02/?customize=template)
21:26:40	4014/4014	---MCZ	200	added ('OK')	text/javascript	etag:W/%2268ad6c87-fae%22	https://websitedemos.net/digital-agency-02/wp-content/plugins/wpforms-lite/assets/lib/mailcheck.min.js?ver=1.1.2	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/plugins/wpforms-lite/assets/lib/mailcheck.mincfa9.js	(from https://websitedemos.net/digital-agency-02/?customize=template)
21:26:40	1713/1713	---MCZ	200	added ('OK')	text/javascript	etag:W/%2268ad6c87-6b1%22	https://websitedemos.net/digital-agency-02/wp-content/plugins/wpforms-lite/assets/lib/punycode.min.js?ver=1.0.0	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/plugins/wpforms-lite/assets/lib/punycode.min8a54.js	(from https://websitedemos.net/digital-agency-02/?customize=template)
21:26:40	1490/1490	---MCZ	200	added ('OK')	text/javascript	etag:W/%2268ad6c87-5d2%22	https://websitedemos.net/digital-agency-02/wp-content/plugins/wpforms-lite/assets/js/share/utils.min.js?ver=1.9.7.3	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/plugins/wpforms-lite/assets/js/share/utils.mine4b2.js	(from https://websitedemos.net/digital-agency-02/?customize=template)
21:26:43	1057/1057	---MCZ	200	added ('OK')	text/javascript	etag:W/%2268ad6c87-421%22	https://websitedemos.net/digital-agency-02/wp-content/plugins/wpforms-lite/assets/js/frontend/fields/address.min.js?ver=1.9.7.3	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/plugins/wpforms-lite/assets/js/frontend/fields/address.mine4b2.js	(from https://websitedemos.net/digital-agency-02/?customize=template)
21:26:43	8177/8177	---M--	200	added ('OK')	image/png	etag:%22687f78a2-1ff1%22	https://websitedemos.net/wp-content/plugins/latepoint/public/images/apple-logo-compact.png	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/wp-content/plugins/latepoint/public/images/apple-logo-compact.png	(from https://websitedemos.net/digital-agency-02/wp-content/plugins/latepoint/public/stylesheets/front.css?ver=5.1.94)
21:26:43	6818/6818	---M--	200	added ('OK')	image/png	etag:%22687f78a2-1aa2%22	https://websitedemos.net/wp-content/plugins/latepoint/public/images/google-logo-compact.png	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/wp-content/plugins/latepoint/public/images/google-logo-compact.png	(from https://websitedemos.net/digital-agency-02/wp-content/plugins/latepoint/public/stylesheets/front.css?ver=5.1.94)
21:26:44	7564/7564	---M--	200	added ('OK')	image/png	etag:%22687f78a2-1d8c%22	https://websitedemos.net/wp-content/plugins/latepoint/public/images/outlook-logo-compact.png	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/wp-content/plugins/latepoint/public/images/outlook-logo-compact.png	(from https://websitedemos.net/digital-agency-02/wp-content/plugins/latepoint/public/stylesheets/front.css?ver=5.1.94)
21:26:45	14386/14386	---M--	200	added ('OK')	image/jpeg	etag:%22687f78a2-3832%22	https://websitedemos.net/wp-content/plugins/latepoint/public/images/office-365-logo-compact.jpg	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/wp-content/plugins/latepoint/public/images/office-365-logo-compact.jpg	(from https://websitedemos.net/digital-agency-02/wp-content/plugins/latepoint/public/stylesheets/front.css?ver=5.1.94)
21:26:46	4686/4686	---M--	200	added ('OK')	image/png	etag:%22687f78a2-124e%22	https://websitedemos.net/wp-content/plugins/latepoint/public/images/location-image.png	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/wp-content/plugins/latepoint/public/images/location-image.png	(from https://websitedemos.net/digital-agency-02/wp-content/plugins/latepoint/public/stylesheets/front.css?ver=5.1.94)
21:26:46	24359/24359	---M--	200	added ('OK')	image/png	etag:%22687f78a2-5f27%22	https://websitedemos.net/digital-agency-02/wp-content/plugins/latepoint/public/images/intl-tel-input/flags.png	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/plugins/latepoint/public/images/intl-tel-input/flags.png	(from https://websitedemos.net/digital-agency-02/wp-content/plugins/latepoint/public/stylesheets/front.css?ver=5.1.94)
21:26:48	231052/231052	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2268ad6bb1-3868c%22	https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.43.0	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons4518.eot	(from https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.43.0)
21:26:48	103208/103208	---M--	200	added ('OK')	font/woff2	etag:%2268ad6bb1-19328%22	https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.43.0	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons4518.woff2	(from https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.43.0)
21:26:49	230892/230892	---M--	200	added ('OK')	application/octet-stream	etag:%2268ad6bb1-385ec%22	https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.43.0	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons4518.ttf	(from https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.43.0)
21:26:49	126860/126860	---M--	200	added ('OK')	font/woff	etag:%2268ad6bb1-1ef8c%22	https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.43.0	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons4518.woff	(from https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.43.0)
21:26:51	135902/135902	---M--	200	added ('OK')	image/jpeg	etag:%22608fdd30-212de%22	https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/2021/05/hero-bg.jpg	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/2021/05/hero-bg.jpg	(from https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/css/post-6.css?ver=1752144942)
21:26:51	352980/352980	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2268ad6bb1-562d4%22	https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.43.0	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons4518.svg	(from https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.43.0)
21:26:52	67289/67289	---M--	200	added ('OK')	image/png	etag:%22687f78a2-106d9%22	https://websitedemos.net/digital-agency-02/wp-content/plugins/latepoint/public/images/intl-tel-input/flags@2x.png	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/plugins/latepoint/public/images/intl-tel-input/flags@2x.png	(from https://websitedemos.net/digital-agency-02/wp-content/plugins/latepoint/public/stylesheets/front.css?ver=5.1.94)
21:26:53	151556/151556	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2268ad6bb1-25004%22	https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
21:26:53	151556/151556	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2268ad6bb1-25004%22	https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
21:26:54	81612/81612	---M--	200	added ('OK')	font/woff2	etag:%2268ad6bb1-13ecc%22	https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
21:26:54	97804/97804	---M--	200	added ('OK')	font/woff	etag:%2268ad6bb1-17e0c%22	https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
21:26:54	151368/151368	---M--	200	added ('OK')	application/octet-stream	etag:%2268ad6bb1-24f48%22	https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
21:26:55	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2268ad6bb1-31916%22	https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3)
21:26:55	749223/749223	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2268ad6bb1-b6ea7%22	https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
21:26:56	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2268ad6bb1-31916%22	https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3)
21:26:57	101652/101652	---M--	200	added ('OK')	font/woff	etag:%2268ad6bb1-18d14%22	https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3)
21:26:57	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2268ad6bb1-13174%22	https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3)
21:26:57	918991/918991	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2268ad6bb1-e05cf%22	https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3)
21:26:58	202744/202744	---M--	200	added ('OK')	application/octet-stream	etag:%2268ad6bb1-317f8%22	https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://websitedemos.net/digital-agency-02/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3)
21:26:58	24576/24576	---M--	200	added ('OK')	font/woff2	etag:%2267e24a02-6000%22	https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkankawzu.woff2	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkankawzu.woff2	(from https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/css/roboto.css?ver=1742883345)
21:26:59	39456/39456	---M--	200	added ('OK')	font/woff2	etag:%2267e24a02-9a20%22	https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkc3kawzu.woff2	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkc3kawzu.woff2	(from https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/css/roboto.css?ver=1742883345)
21:26:59	4468/4468	---M--	200	added ('OK')	font/woff2	etag:%2267e24a02-1174%22	https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkcnkawzu.woff2	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkcnkawzu.woff2	(from https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/css/roboto.css?ver=1742883345)
21:26:59	18800/18800	---M--	200	added ('OK')	font/woff2	etag:%2267e24a02-4970%22	https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkbxkawzu.woff2	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkbxkawzu.woff2	(from https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/css/roboto.css?ver=1742883345)
21:27:00	22288/22288	---M--	200	added ('OK')	font/woff2	etag:%2267e24a02-5710%22	https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkahkawzu.woff2	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkahkawzu.woff2	(from https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/css/roboto.css?ver=1742883345)
21:27:01	13888/13888	---M--	200	added ('OK')	font/woff2	etag:%2267e24a03-3640%22	https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkcxkawzu.woff2	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkcxkawzu.woff2	(from https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/css/roboto.css?ver=1742883345)
21:27:01	28536/28536	---M--	200	added ('OK')	font/woff2	etag:%2267e24a03-6f78%22	https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkchkawzu.woff2	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkchkawzu.woff2	(from https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/css/roboto.css?ver=1742883345)
21:27:01	44336/44336	---M--	200	added ('OK')	font/woff2	etag:%2267e24a02-ad30%22	https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkenkawzu.woff2	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkenkawzu.woff2	(from https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/css/roboto.css?ver=1742883345)
21:27:01	44192/44192	---M--	200	added ('OK')	font/woff2	etag:%2267e24a03-aca0%22	https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkbnka.woff2	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/roboto-kfo5cnqeu92fr1mu53zec9_vu3r1gihoszmkbnka.woff2	(from https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/css/roboto.css?ver=1742883345)
21:27:02	35568/35568	---M--	200	added ('OK')	font/woff2	etag:%2267e24a0f-8af0%22	https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3gubgee.woff2	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3gubgee.woff2	(from https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/css/roboto.css?ver=1742883345)
21:27:02	22796/22796	---M--	200	added ('OK')	font/woff2	etag:%2267e24a0f-590c%22	https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3iubgee.woff2	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3iubgee.woff2	(from https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/css/roboto.css?ver=1742883345)
21:27:03	4340/4340	---M--	200	added ('OK')	font/woff2	etag:%2267e24a10-10f4%22	https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3cubgee.woff2	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3cubgee.woff2	(from https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/css/roboto.css?ver=1742883345)
21:27:03	17628/17628	---M--	200	added ('OK')	font/woff2	etag:%2267e24a10-44dc%22	https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3-ubgee.woff2	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3-ubgee.woff2	(from https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/css/roboto.css?ver=1742883345)
21:27:04	40572/40572	---M--	200	added ('OK')	font/woff2	etag:%2267e24a10-9e7c%22	https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluamawcubgee.woff2	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluamawcubgee.woff2	(from https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/css/roboto.css?ver=1742883345)
21:27:04	20408/20408	---M--	200	added ('OK')	font/woff2	etag:%2267e24a10-4fb8%22	https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluamaxkubgee.woff2	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluamaxkubgee.woff2	(from https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/css/roboto.css?ver=1742883345)
21:27:05	13004/13004	---M--	200	added ('OK')	font/woff2	etag:%2267e24a10-32cc%22	https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3oubgee.woff2	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3oubgee.woff2	(from https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/css/roboto.css?ver=1742883345)
21:27:05	26428/26428	---M--	200	added ('OK')	font/woff2	etag:%2267e24a10-673c%22	https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3kubgee.woff2	D:/social%20vyapaar/social%20vyapaar/websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3kubgee.woff2	(from https://websitedemos.net/digital-agency-02/wp-content/uploads/sites/836/elementor/google-fonts/css/roboto.css?ver=1742883345)
